,index,ratio
89,2185,1.0765785064351034
90,1959,1.0819288312628468
91,6894,1.0847353442835257
92,445,1.0862042774606298
93,1533,1.0863285501238253
94,4128,1.0864788001283971
95,2910,1.0867928417557011
96,9166,1.0868612285354495
97,9880,1.0871639540438895
98,3184,1.0871908090732667
99,5673,1.0873038690539332
100,6376,1.0879848319388303
101,9815,1.0884326282439736
102,1551,1.0889153931849056
103,761,1.0920972719687407
104,2778,1.0923525317611746
105,9932,1.0925196940243667
106,6022,1.0928818513412528
107,4315,1.092985010649358
108,5965,1.093185688763814
109,837,1.0934713578583815
110,1371,1.0953448368349215
111,1545,1.0956352478014784
112,9799,1.0974800131085847
113,1735,1.0975192996034644
114,1861,1.099378104696491
115,1017,1.0999014807482173
116,3742,1.1003372577367498
117,4979,1.100480592174602
118,6557,1.1011723852795383
119,1063,1.1019036484019389
120,8093,1.1029329065326288
121,5420,1.1046202300650343
122,2400,1.104975298009205
123,1979,1.105407380762805
124,3157,1.1068430961129754
125,1164,1.1072601829675293
126,3065,1.1086060936295599
127,9008,1.1088272266184944
128,1215,1.1101393211263328
129,4345,1.110681496501546
130,1339,1.1109261579162844
131,1579,1.1120837941993584
132,3599,1.1124576143472447
133,881,1.1124698711262124
134,844,1.112772213693597
135,5223,1.11280938731766
136,5734,1.1129717808984787
137,3394,1.114265874660034
138,6394,1.114765440220208
139,6788,1.115080663581139
140,92,1.1156862363447544
141,2480,1.1159913633893908
142,2944,1.118258947595812
143,2650,1.119307604681802
144,743,1.1193808803619694
145,3769,1.1206851604850778
146,8063,1.1208091237361764
147,9999,1.1221160198197049
148,5449,1.1223130273319348
149,1885,1.1226930121649528
150,5065,1.1244632179530565
151,5425,1.124842842541904
152,5170,1.125059589637657
153,4243,1.1251969023084134
154,8038,1.1252838462198131
155,8408,1.1256799109067857
156,7003,1.1259471983615041
157,562,1.126254933828651
158,4897,1.12690014140365
159,2882,1.1271376583984734
160,3523,1.127289702817071
161,5242,1.1288992152862138
162,2698,1.129413436676338
163,8236,1.1300134167738094
164,8150,1.1301687030263268
165,3112,1.1302301169293394
166,8809,1.1311947225721948
167,4616,1.1316613882159592
168,9062,1.1320904220555095
169,2309,1.1324969814793908
170,5262,1.1327794256018158
171,9610,1.1342069221296347
172,3303,1.1358852244856186
173,7844,1.1374814810437885
174,2449,1.137825350041733
175,9142,1.139569459316536
176,1823,1.1401896312222497
177,3349,1.1402358258929517
178,1522,1.140263048338044
179,5233,1.1407779967453073
180,5401,1.1410310368049894
181,7098,1.1426121337226092
182,9041,1.1437579396877988
183,6806,1.1445785611050794
184,4594,1.1451309796720035
185,7566,1.1451888880671366
186,9322,1.1457932824265882
187,4767,1.146338396082717
188,5246,1.1469256226455609
189,2964,1.1471325679967388
190,7668,1.1475524439803353
191,1716,1.1478989499693928
192,4317,1.1493695283684184
193,4027,1.1496403253040026
194,7756,1.1525636651492976
195,1687,1.1543170806389318
196,3871,1.1545818441289284
197,4483,1.1568300274455203
198,6235,1.1572578733305348
199,6610,1.157305306954951
200,6137,1.1586702936113045
201,6393,1.1587647175838571
202,9780,1.1600058382017489
203,8542,1.1601198360305376
204,6336,1.1617618296666041
205,4661,1.162354701962028
206,4978,1.1627904772388424
207,1062,1.1638338235162162
208,260,1.164827065895462
209,105,1.1653098317965676
210,9223,1.165325878835333
211,1301,1.165462657312734
212,114,1.167031466910016
213,2085,1.167931627320597
214,4506,1.168313691824791
215,1786,1.1695773593455252
216,8035,1.1700007088569346
217,3100,1.1701468810394648
218,9781,1.171069537255705
219,7262,1.1714510013752755
220,5207,1.1728270356753239
221,4856,1.173716059680773
222,7451,1.1769122316167064
223,8886,1.1769560411598317
224,1841,1.1785576785033398
225,4560,1.1786874488990655
226,4929,1.1791650801464866
227,905,1.1793266782897376
228,7414,1.1821148070223149
229,4030,1.1826013355005986
230,1287,1.1829600164907128
231,6112,1.1836263489132186
232,9857,1.1854954547159262
233,4454,1.1864160502694967
234,5607,1.1865247212527867
235,1481,1.187311940234512
236,7926,1.1874280231857057
237,4293,1.1878211087161654
238,9068,1.1892588284270431
239,9669,1.1915491993254828
240,4785,1.1921835131531162
241,1438,1.1930325060326925
242,8027,1.1952629649261284
243,2320,1.1965074255747192
244,9982,1.1975808725299435
245,5240,1.1976670820137885
246,5392,1.1987657610219176
247,8986,1.200257523203788
248,6998,1.2013052803493958
249,5398,1.201791121612906
250,2533,1.2019980425106997
251,8841,1.2020439523730888
252,322,1.2021138581737054
253,1597,1.2047374894544893
254,6655,1.204790258315799
255,6161,1.2056666528732483
256,4238,1.2065247880071233
257,9053,1.2076345176747598
258,5926,1.2076785016877905
259,2902,1.2090495794711187
260,4124,1.2103139473294264
261,2048,1.2106256910811062
262,4654,1.2108011753934074
263,4746,1.2110079288431863
264,2406,1.21130530668563
265,6087,1.2120130750977158
266,1725,1.212032741173179
267,2815,1.2126136776275973
268,3114,1.2132591447711334
269,3635,1.216609402047732
270,4248,1.2169969595493777
271,8291,1.2175275378331922
272,4834,1.2177609202454764
273,3311,1.2177748199033018
274,8231,1.2192599933481043
275,8425,1.219554189320446
276,2863,1.2220171160669902
277,5165,1.2230611656156296
278,4822,1.2233300633575654
279,41,1.2244231560907772
