,index,ratio
510,8948,1.2113273164890588
511,1274,1.211903853491034
512,6220,1.2119824320881274
513,7634,1.2121166863626618
514,3696,1.2125541404006799
515,4159,1.2130046044910552
516,3889,1.2142992378877473
517,4988,1.2144567297659619
518,7773,1.215394611918179
519,2841,1.2154039513050612
520,4485,1.2155557681142244
521,2923,1.2157562657294148
522,7227,1.215849787459955
523,7919,1.2163902112169587
524,6955,1.2165647672030988
525,3440,1.2167866643049186
526,7811,1.2179020919689485
527,8341,1.2179369092184542
528,2566,1.217961814325868
529,1345,1.2182819187055058
530,4895,1.2188727575768017
531,5612,1.2189550784788492
532,7489,1.2199018970462245
533,6442,1.2199050177386543
534,2044,1.2199868663874964
535,9292,1.2202753169185168
536,4305,1.2205140565174752
537,1574,1.2210030526214892
538,3464,1.221435499779365
539,1523,1.2216009946374056
540,5536,1.2219523962392906
541,5237,1.2226558852612874
542,9798,1.2233300377118124
543,3073,1.2234555335592845
544,9486,1.2234931992669082
545,6595,1.223617730176316
546,8291,1.2242526992117204
547,8324,1.2242742507395263
548,4990,1.2243279440280603
549,2540,1.2244351472436918
550,4283,1.224841216064601
551,6554,1.2262841222349703
552,5527,1.2263341418631764
553,4312,1.2266209125437162
554,9319,1.2266227476077773
555,6553,1.2271809581263906
556,324,1.2285147559008585
557,1462,1.2285172761366485
558,1232,1.228880590511929
559,7474,1.228934647663226
560,8467,1.2294100191214572
561,3702,1.2297058011994273
562,2709,1.2298673866261989
563,6473,1.2307150441604904
564,8977,1.2310392142992155
565,9503,1.2310901252331568
566,4424,1.231125600965115
567,1998,1.231179868811097
568,7369,1.2314649196749257
569,9970,1.2316443844372902
570,6694,1.2320167931959962
571,1349,1.232339345955786
572,1116,1.2324645227003426
573,3522,1.2337216347056248
574,3473,1.2345427993310758
575,3062,1.2347662571094669
576,5578,1.235122563107753
577,4187,1.2359903407207018
578,7907,1.2364156274827824
579,8298,1.2373036177591938
580,2310,1.2382591349969148
581,5198,1.2386240877891441
582,8887,1.2390524083249004
583,6411,1.2391086930852473
584,3902,1.2394849824367578
585,2779,1.2396563807717051
586,2892,1.2398206963820655
587,999,1.240257709229817
588,9460,1.2403322533949128
589,985,1.240582936049769
590,7582,1.2409834800561637
591,1283,1.2410071705971006
592,8320,1.2411741090063453
593,7216,1.2422736002858035
594,8982,1.2431073894312903
595,8980,1.2432235898052462
596,6265,1.2433287395733963
597,1005,1.2434626094220713
598,1596,1.2435039043048304
599,9153,1.2435357060401016
600,648,1.2445427221356429
601,8832,1.247885325898669
602,7922,1.2480908772014976
603,326,1.2488025290960878
604,982,1.2495108078658672
605,499,1.24963830490658
606,991,1.2497884604061957
607,3346,1.2498516643093356
608,1063,1.2502810217856777
609,8189,1.2509529138967719
610,5900,1.2510208924124404
611,5538,1.251356118046975
612,5214,1.2519064056245885
613,7322,1.2521899895531772
614,8472,1.252247383175052
615,4896,1.2522589402914703
616,1125,1.253172369618137
617,448,1.2537825996044352
618,8361,1.254141690305483
619,1545,1.2558546246658508
620,5424,1.2560982172346318
621,6912,1.256936400917495
622,8882,1.2574285977410267
623,2121,1.2574509286438942
624,5242,1.2584044216953718
625,8929,1.258416586377091
626,9733,1.2584504522789388
627,3553,1.2588593438111095
628,3587,1.2588683011380013
629,3169,1.2591540905064003
630,1399,1.2592696400583845
631,4379,1.2596585768692294
